,rate,votes,approx_cost(for two people),clusters
12647,3.9,126,600,1
12648,4.2,217,1500,0
12649,4.1,1341,800,0
12650,3.9,370,550,1
12651,4.3,83,650,1
12652,4.3,316,300,1
12653,3.9,468,700,1
12654,4.2,325,1800,0
12655,3.8,1167,600,1
12656,3.9,74,900,1
12657,4.2,209,2000,0
12658,4.1,2727,800,3
12659,3.9,670,800,1
12660,4.0,494,800,1
12661,3.9,421,800,1
12662,2.9,361,450,1
12663,3.8,157,1300,0
12664,3.5,59,700,1
12665,4.4,228,150,1
12666,4.2,468,400,1
12667,2.8,261,700,1
12668,3.6,220,600,1
12669,3.8,71,1000,1
12670,4.0,139,200,1
12671,4.0,344,900,1
12672,4.1,94,3000,0
12673,3.9,214,600,1
12674,3.1,266,550,1
12675,4.1,134,650,1
12676,3.9,97,1000,1
12677,2.6,49,450,1
12678,3.9,371,400,1
12679,3.8,331,350,1
12680,4.0,65,300,1
12681,3.3,293,600,1
12682,3.9,106,150,1
12683,4.1,146,1200,0
12684,3.9,450,550,1
12685,3.8,78,350,1
12686,3.9,224,800,1
12687,3.2,68,400,1
12688,3.9,48,400,1
12689,3.8,341,400,1
12690,4.0,126,900,1
12691,3.4,212,800,1
12692,3.8,278,200,1
12693,3.1,283,500,1
12694,3.6,42,600,1
12695,3.7,141,500,1
12696,2.7,73,600,1
12697,3.9,462,600,1
12698,4.2,106,300,1
12699,3.7,56,1800,0
12700,3.9,717,1000,0
12701,3.8,377,500,1
12702,3.9,191,600,1
12703,3.7,84,350,1
12704,3.7,59,600,1
12705,3.7,61,350,1
12706,3.9,338,500,1
12707,3.9,139,300,1
12708,3.3,334,400,1
12709,3.9,58,300,1
12710,4.0,115,1000,1
12711,3.4,46,1100,1
12712,3.9,172,300,1
12713,3.1,53,600,1
12714,3.6,61,500,1
12715,3.1,40,250,1
12716,3.0,67,300,1
12717,4.0,40,400,1
12718,3.6,34,650,1
12719,3.8,63,350,1
12720,2.8,137,300,1
12721,3.7,112,500,1
12722,3.2,64,250,1
12723,3.7,180,400,1
12724,3.4,154,400,1
12725,3.5,117,600,1
12726,3.9,52,300,1
12727,3.9,66,700,1
12728,4.6,890,1400,0
12729,4.5,1231,1200,0
12730,4.3,217,1200,0
12731,4.5,7854,1800,2
12732,4.4,4081,1200,3
12733,4.2,1741,1400,3
12734,4.2,1176,1300,0
12735,4.0,281,1500,0
12736,3.9,599,1200,0
12737,3.9,105,1500,0
12738,3.8,169,1300,0
12739,4.3,563,2000,0
12740,4.6,4694,1500,3
12741,4.4,1569,2000,0
12742,4.5,3915,1000,3
12743,4.4,2362,1100,3
12744,4.6,6372,1600,2
12745,4.8,467,2100,0
12746,4.5,3967,1600,3
12747,4.7,4442,1000,3
12748,4.4,373,1000,1
12749,4.3,114,1500,0
12750,4.6,4997,1800,3
12751,4.5,1995,1400,3
12752,4.0,2159,1000,3
12753,4.3,2572,1200,3
12754,4.5,571,1000,0
12755,4.3,1551,1200,0
12756,4.2,1367,1400,0
12757,3.7,4652,2000,3
12758,4.1,1789,1200,3
12759,4.1,759,1200,0
12760,4.0,1408,1000,0
12761,3.9,150,1000,1
12762,4.1,1237,1500,0
12763,4.4,347,1000,1
12764,4.2,270,1400,0
12765,3.9,1389,1400,0
12766,3.9,590,1300,0
12767,3.7,130,1200,0
12768,3.8,674,1700,0
12769,3.7,1014,1300,0
12770,3.8,152,1500,0
12771,3.7,81,1200,0
12772,4.3,416,1200,0
12773,4.6,653,850,1
12774,4.0,1776,1600,3
12775,4.1,1382,1200,0
12776,4.3,2035,1700,3
12777,4.7,10512,1400,2
12778,4.2,1754,1200,3
12779,4.2,2620,1300,3
12780,4.4,1569,2000,0
12781,4.5,3163,1500,3
12782,4.5,3467,1300,3
12783,4.9,2235,1500,3
12784,4.1,6943,750,2
12785,4.3,2248,1100,3
12786,3.9,1389,1400,0
12787,3.9,485,700,1
12788,3.5,32,1000,1
12789,4.4,373,1000,1
12790,4.4,9079,600,2
12791,4.7,3628,1600,3
12792,4.4,459,1500,0
12793,4.1,786,1500,0
12794,4.5,718,1500,0
12795,3.7,4652,2000,3
12796,4.4,681,1500,0
12797,4.4,1808,1000,3
12798,4.1,674,900,1
12799,4.0,151,1100,1
12800,4.0,1864,600,3
12801,4.2,767,1700,0
12802,4.0,281,1500,0
12803,3.9,457,1000,1
12804,4.2,117,800,1
12805,4.1,354,2000,0
12806,4.3,105,1000,1
12807,3.8,38,900,1
12808,4.4,274,1300,0
12809,3.9,421,800,1
12810,4.7,14710,900,2
12811,4.5,3845,800,3
12812,4.1,2733,1300,3
12813,4.4,174,600,1
12814,4.3,2873,600,3
12815,4.3,1807,900,3
12816,4.5,2620,500,3
12817,4.4,949,900,0
12818,4.2,496,800,1
12819,4.3,1470,800,0
12820,4.5,549,900,1
12821,4.5,208,800,1
12822,4.2,874,600,1
12823,4.2,1063,800,0
12824,4.5,344,300,1
12825,4.1,402,1200,0
12826,4.2,1704,650,3
12827,4.1,141,1200,0
12828,4.4,480,450,1
12829,4.0,201,800,1
12830,4.1,93,600,1
12831,3.5,66,300,1
12832,3.8,47,600,1
12833,4.3,138,800,1
12834,2.9,70,650,1
12835,4.2,414,700,1
12836,4.6,7122,600,2
12837,4.4,9079,600,2
12838,4.4,1225,800,0
12839,4.4,362,500,1
12840,4.0,75,400,1
12841,4.1,1855,600,3
12842,4.1,3006,1000,3
12843,4.1,314,600,1
12844,4.2,177,600,1
12845,4.2,2714,1000,3
12846,4.3,294,850,1
12847,4.4,192,1000,1
12848,4.1,2449,700,3
12849,4.1,325,450,1
12850,4.0,996,800,0
12851,3.7,340,800,1
12852,4.1,54,250,1
12853,4.1,789,300,1
12854,3.7,216,200,1
12855,3.9,586,450,1
12856,4.3,169,400,1
12857,4.3,171,500,1
12858,3.3,911,250,1
12859,3.9,255,400,1
12860,3.8,256,800,1
12861,3.4,154,400,1
12862,4.1,504,600,1
12863,4.4,107,400,1
12864,3.8,377,500,1
12865,4.1,359,600,1
12866,4.2,190,300,1
12867,3.5,738,600,1
12868,3.8,342,400,1
12869,4.1,1962,650,3
12870,4.1,388,500,1
12871,3.0,260,250,1
12872,3.9,184,450,1
12873,4.1,77,300,1
12874,4.0,138,250,1
12875,4.0,208,200,1
12876,3.7,479,450,1
12877,3.8,103,400,1
12878,3.8,1080,500,1
12879,4.0,200,300,1
12880,3.8,305,300,1
12881,4.3,83,650,1
12882,4.1,212,150,1
12883,4.0,189,400,1
12884,4.2,469,400,1
12885,3.9,333,200,1
12886,4.2,428,250,1
12887,4.1,133,150,1
12888,3.9,234,250,1
12889,3.9,182,250,1
12890,4.3,1593,550,3
12891,4.6,277,400,1
12892,3.9,626,600,1
12893,4.5,560,400,1
12894,4.3,3617,400,3
12895,2.9,178,300,1
12896,4.1,1962,600,3
12897,4.2,557,400,1
12898,3.4,411,750,1
12899,3.9,331,600,1
12900,4.2,850,300,1
12901,4.0,412,300,1
12902,3.4,356,350,1
12903,3.5,98,400,1
12904,4.7,14710,900,2
12905,3.1,382,600,1
12906,3.9,66,700,1
12907,3.9,191,600,1
12908,4.1,361,400,1
12909,3.9,297,400,1
12910,4.4,7233,600,2
12911,4.0,359,650,1
12912,4.0,293,250,1
12913,3.9,240,400,1
12914,4.0,113,250,1
12915,3.6,144,150,1
12916,4.1,1342,800,0
12917,4.1,313,650,1
12918,4.2,465,300,1
12919,4.0,107,500,1
12920,3.8,60,300,1
12921,3.7,630,400,1
12922,4.0,198,500,1
12923,3.9,421,800,1
12924,2.9,136,300,1
12925,3.5,139,500,1
12926,3.9,490,750,1
12927,3.9,58,300,1
12928,3.8,260,500,1
12929,4.1,2727,800,3
12930,3.7,382,600,1
12931,3.9,326,500,1
12932,4.1,1250,600,1
12933,4.2,1077,400,1
12934,3.8,100,350,1
12935,3.7,181,400,1
12936,4.1,1128,650,1
12937,3.9,52,300,1
12938,3.9,371,550,1
12939,4.0,964,500,1
12940,2.3,298,450,1
12941,4.0,65,300,1
12942,3.9,127,600,1
12943,4.3,286,150,1
12944,4.1,1117,750,0
12945,3.9,192,300,1
12946,4.3,894,500,1
12947,3.9,1190,500,1
12948,3.9,461,650,1
12949,3.9,84,400,1
12950,4.1,192,750,1
12951,3.9,149,200,1
12952,3.9,462,600,1
12953,2.9,67,200,1
12954,4.2,146,600,1
12955,4.0,457,500,1
12956,4.1,71,400,1
12957,3.9,100,200,1
12958,4.2,703,450,1
12959,4.3,655,250,1
12960,4.1,171,400,1
12961,3.9,468,700,1
12962,4.0,115,400,1
12963,3.6,221,600,1
12964,4.3,341,800,1
12965,4.0,758,250,1
12966,3.9,358,400,1
12967,4.2,701,450,1
12968,3.6,218,400,1
12969,4.1,894,800,1
12970,4.1,414,300,1
12971,3.9,487,700,1
12972,3.1,53,100,1
12973,3.9,184,600,1
12974,3.9,324,650,1
12975,4.4,9079,600,2
12976,4.0,101,600,1
12977,3.3,395,400,1
12978,3.9,462,600,1
12979,4.0,85,400,1
12980,4.3,279,450,1
12981,3.7,434,400,1
12982,3.1,266,550,1
12983,4.0,94,700,1
12984,4.1,511,500,1
12985,3.7,118,400,1
12986,3.8,132,300,1
12987,3.9,48,400,1
12988,4.0,236,800,1
12989,4.0,326,200,1
12990,4.1,93,600,1
12991,4.6,121,300,1
12992,3.7,329,500,1
12993,3.9,523,500,1
12994,3.3,293,600,1
12995,4.9,2235,1500,3
12996,3.9,163,300,1
12997,3.5,124,550,1
12998,3.8,53,350,1
12999,4.5,3845,800,3
13000,3.5,552,600,1
13001,3.8,140,200,1
13002,3.7,59,600,1
13003,4.3,3459,600,3
13004,4.4,362,500,1
13005,3.8,222,600,1
13006,4.4,1808,1000,3
13007,3.5,117,600,1
13008,4.2,114,300,1
13009,3.9,501,300,1
13010,3.4,47,200,1
13011,4.5,208,800,1
13012,4.3,190,400,1
13013,4.5,3915,1000,3
13014,4.0,270,450,1
13015,4.0,269,300,1
13016,4.2,1543,800,0
13017,3.9,231,400,1
13018,4.2,1704,650,3
13019,3.9,121,400,1
13020,3.9,172,300,1
13021,4.0,139,750,1
13022,3.9,151,300,1
13023,4.3,246,600,1
13024,3.8,283,400,1
13025,4.5,344,300,1
13026,4.1,167,300,1
13027,4.5,2073,1200,3
13028,4.1,382,250,1
13029,3.8,295,500,1
13030,3.8,63,300,1
13031,3.7,185,400,1
13032,4.1,205,250,1
13033,3.6,176,400,1
13034,4.5,811,800,1
13035,3.6,193,450,1
13036,3.8,66,800,1
13037,3.9,454,600,1
13038,4.0,870,500,1
13039,3.9,107,600,1
13040,4.1,192,300,1
13041,3.1,89,300,1
13042,3.2,64,250,1
13043,4.0,403,450,1
13044,3.8,331,350,1
13045,3.9,705,500,1
13046,3.7,130,1200,0
13047,4.1,2733,1300,3
13048,4.0,314,800,1
13049,4.0,70,600,1
13050,4.1,614,500,1
13051,4.3,549,1000,0
13052,3.5,221,400,1
13053,3.9,375,750,1
13054,3.2,49,300,1
13055,4.2,532,450,1
13056,4.6,1026,550,1
13057,3.9,74,900,1
13058,4.1,121,200,1
13059,4.0,960,500,1
13060,4.6,4694,1500,3
13061,3.9,85,400,1
13062,3.8,1167,600,1
13063,4.2,53,400,1
13064,4.2,177,600,1
13065,4.8,189,400,1
13066,3.6,95,300,1
13067,3.9,226,450,1
13068,4.1,141,1200,0
13069,3.5,177,500,1
13070,3.9,485,700,1
13071,3.0,64,200,1
13072,4.1,87,700,1
13073,4.2,972,200,1
13074,3.6,242,1000,1
13075,3.9,717,1000,0
13076,3.9,46,300,1
13077,4.1,322,600,1
13078,4.2,56,400,1
13079,4.1,222,600,1
13080,3.8,232,600,1
13081,3.9,443,500,1
13082,4.0,109,300,1
13083,3.8,39,600,1
13084,4.2,344,700,1
13085,3.9,97,500,1
13086,4.2,823,1000,0
13087,3.9,111,500,1
13088,4.3,2873,600,3
13089,4.0,529,350,1
13090,4.5,2620,500,3
13091,4.3,1105,700,1
13092,3.7,84,350,1
13093,4.0,567,400,1
13094,4.3,726,400,1
13095,3.9,670,800,1
13096,4.0,169,400,1
13097,4.2,310,600,1
13098,4.2,296,800,1
13099,2.8,261,700,1
13100,4.2,325,800,1
13101,3.2,166,600,1
13102,4.3,2304,800,3
13103,4.2,2620,1300,3
13104,2.8,152,700,1
13105,3.5,323,500,1
13106,3.8,191,250,1
13107,4.4,2394,1000,3
13108,4.7,4442,1000,3
13109,4.2,50,500,1
13110,4.3,221,300,1
13111,4.0,186,500,1
13112,4.2,289,400,1
13113,3.9,139,300,1
13114,3.7,69,200,1
13115,4.0,781,750,1
13116,3.6,73,700,1
13117,3.5,80,750,1
13118,3.9,475,600,1
13119,4.0,38,300,1
13120,4.0,75,400,1
13121,4.2,149,900,1
13122,4.5,685,1400,0
13123,4.2,1023,500,1
13124,3.9,554,600,1
13125,3.9,67,200,1
13126,4.3,793,1000,0
13127,4.0,830,500,1
13128,4.5,3467,1300,3
13129,4.0,576,600,1
13130,2.9,362,450,1
13131,3.6,97,300,1
13132,3.6,108,40,1
13133,4.0,797,900,0
13134,3.9,59,300,1
13135,3.6,207,500,1
13136,3.8,1161,650,1
13137,4.5,1889,1200,3
13138,3.9,70,150,1
13139,3.4,277,250,1
13140,4.1,221,1000,1
13141,4.1,61,450,1
13142,3.9,536,900,1
13143,4.1,1028,1000,0
13144,3.8,76,500,1
13145,3.6,42,600,1
13146,3.8,75,1000,1
13147,3.8,76,650,1
13148,3.8,81,800,1
13149,4.1,61,600,1
13150,4.2,533,600,1
13151,2.8,137,500,1
13152,3.8,258,300,1
13153,4.1,1227,400,1
13154,3.8,57,700,1
13155,4.3,342,450,1
13156,4.4,480,450,1
13157,3.7,113,800,1
13158,3.5,59,700,1
13159,4.1,187,400,1
13160,4.1,440,500,1
13161,4.0,76,500,1
13162,4.1,778,700,1
13163,4.0,188,300,1
13164,3.9,110,200,1
13165,4.1,67,1000,1
13166,3.9,93,200,1
13167,4.0,139,200,1
13168,3.9,34,300,1
13169,3.5,304,400,1
13170,3.8,214,700,1
13171,4.1,3006,1000,3
13172,3.6,90,500,1
13173,3.1,910,600,1
13174,3.9,606,1000,0
13175,4.0,1864,600,3
13176,4.4,949,900,0
13177,3.9,660,500,1
13178,3.8,153,500,1
13179,4.3,995,350,1
13180,4.0,131,230,1
13181,4.5,718,1500,0
13182,4.1,271,500,1
13183,4.1,1789,1200,3
13184,4.1,735,1200,0
13185,4.4,1854,1100,3
13186,4.1,134,650,1
13187,4.5,549,900,1
13188,4.2,602,900,1
13189,3.9,41,250,1
13190,4.1,845,700,1
13191,3.5,888,650,1
13192,4.4,523,2500,0
13193,4.0,76,300,1
13194,4.4,681,1500,0
13195,3.9,237,200,1
13196,4.0,2159,1000,3
13197,3.8,64,500,1
13198,3.9,97,1000,1
13199,3.9,157,450,1
13200,3.9,1142,500,1
13201,3.9,231,500,1
13202,3.8,209,400,1
13203,4.5,261,1300,0
13204,3.7,69,400,1
13205,3.9,394,750,1
13206,3.7,483,800,1
13207,3.9,77,300,1
13208,3.8,473,500,1
13209,3.9,457,1000,1
13210,4.1,65,700,1
13211,4.0,494,800,1
13212,4.2,166,300,1
13213,3.6,82,400,1
13214,4.3,2248,1100,3
13215,3.7,51,300,1
13216,2.8,137,300,1
13217,3.7,159,700,1
13218,3.7,110,900,1
13219,3.9,44,550,1
13220,3.8,117,600,1
13221,4.2,249,500,1
13222,4.1,41,400,1
13223,3.8,127,400,1
13224,4.2,496,800,1
13225,4.0,64,150,1
13226,4.0,70,300,1
13227,4.2,180,350,1
13228,2.9,95,700,1
13229,3.8,267,650,1
13230,4.3,379,700,1
13231,4.5,3967,1600,3
13232,4.2,874,600,1
13233,4.2,1920,1500,3
13234,3.2,68,400,1
13235,4.5,3163,1500,3
13236,4.1,258,750,1
13237,3.9,88,250,1
13238,4.3,450,400,1
13239,4.2,676,650,1
13240,4.1,44,150,1
13241,3.7,259,750,1
13242,4.0,515,750,1
13243,3.8,41,200,1
13244,2.9,42,250,1
13245,3.7,291,750,1
13246,4.3,67,250,1
13247,4.4,3674,1400,3
13248,4.5,1879,900,3
13249,4.4,326,1200,0
13250,3.7,215,200,1
13251,4.4,384,300,1
13252,3.8,149,600,1
13253,4.1,142,800,1
13254,4.1,1003,700,1
13255,3.8,618,600,1
13256,3.7,72,450,1
13257,3.9,127,400,1
13258,4.0,1515,900,0
13259,3.9,214,600,1
13260,4.2,166,300,1
13261,4.4,387,1500,0
13262,4.0,205,500,1
13263,3.9,823,750,1
13264,4.1,1082,1000,0
13265,4.5,237,1200,0
13266,3.1,140,600,1
13267,4.2,115,400,1
13268,4.4,192,1000,1
13269,4.2,2714,1000,3
13270,3.8,123,400,1
13271,2.8,102,350,1
13272,3.8,63,350,1
13273,4.1,674,900,1
13274,3.4,34,650,1
13275,4.2,217,1500,0
13276,2.9,331,600,1
13277,3.9,247,400,1
13278,3.9,161,900,1
13279,4.2,1626,1500,0
13280,3.8,230,600,1
13281,4.3,2572,1200,3
13282,3.7,195,400,1
13283,4.0,1390,1100,0
13284,3.9,203,300,1
13285,4.4,459,1500,0
13286,3.7,92,400,1
13287,4.2,1063,800,0
13288,4.4,347,1000,1
13289,3.8,94,250,1
13290,3.8,94,600,1
13291,3.7,70,250,1
13292,4.2,169,700,1
13293,3.7,52,450,1
13294,3.7,141,500,1
13295,4.0,100,150,1
13296,3.9,338,500,1
13297,3.7,101,700,1
13298,3.9,213,400,1
13299,3.1,120,500,1
13300,4.0,457,650,1
13301,4.1,1855,600,3
13302,3.9,224,800,1
13303,4.2,1176,1300,0
13304,3.8,48,300,1
13305,3.7,127,300,1
13306,4.1,725,700,1
13307,4.3,1807,900,3
13308,4.1,601,1100,0
13309,3.8,34,250,1
13310,4.1,57,200,1
13311,4.0,310,750,1
13312,3.8,75,750,1
13313,4.1,465,500,1
13314,3.9,450,550,1
13315,4.2,767,1700,0
13316,3.6,165,500,1
13317,3.6,72,200,1
13318,3.6,71,350,1
13319,3.9,79,800,1
13320,3.9,1389,1400,0
13321,3.9,64,300,1
13322,3.8,46,400,1
13323,4.1,183,150,1
13324,3.5,283,350,1
13325,4.4,149,350,1
13326,4.1,402,1200,0
13327,3.8,71,1000,1
13328,3.8,103,400,1
13329,3.9,106,150,1
13330,4.1,1697,1200,3
13331,3.7,455,400,1
13332,3.8,273,900,1
13333,3.8,254,600,1
13334,2.7,73,600,1
13335,4.1,56,500,1
13336,4.2,1367,1400,0
13337,3.9,144,1000,1
13338,3.9,316,300,1
13339,4.1,505,600,1
13340,4.1,992,600,1
13341,4.0,685,250,1
13342,3.7,175,400,1
13343,3.9,49,400,1
13344,3.9,599,1200,0
13345,4.0,62,400,1
13346,4.4,103,700,1
13347,3.8,89,300,1
13348,3.7,61,350,1
13349,4.0,151,1100,1
13350,4.1,152,600,1
13351,4.1,145,200,1
13352,3.7,502,500,1
13353,2.9,62,650,1
13354,3.8,38,400,1
13355,4.4,405,500,1
13356,3.9,188,400,1
13357,2.4,45,400,1
13358,3.5,433,500,1
13359,4.0,69,400,1
13360,4.1,292,600,1
13361,3.5,74,600,1
13362,4.1,306,600,1
13363,3.6,243,800,1
13364,4.0,201,800,1
13365,4.0,195,500,1
13366,3.4,95,200,1
13367,3.9,96,350,1
13368,4.0,212,400,1
13369,2.8,79,300,1
13370,4.0,1113,500,1
13371,3.6,132,600,1
13372,3.8,178,800,1
13373,3.0,61,650,1
13374,4.0,76,300,1
13375,3.7,95,150,1
13376,4.3,169,450,1
13377,3.9,179,300,1
13378,3.6,57,400,1
13379,3.8,278,200,1
13380,3.8,76,300,1
13381,3.7,46,600,1
13382,3.8,110,400,1
13383,3.8,211,600,1
13384,4.1,724,300,1
13385,3.6,117,500,1
13386,3.7,99,700,1
13387,3.3,334,400,1
13388,3.7,47,800,1
13389,4.2,185,300,1
13390,3.9,144,500,1
13391,3.4,212,800,1
13392,3.8,38,500,1
13393,3.8,215,700,1
13394,3.7,47,200,1
13395,3.8,47,600,1
13396,3.7,1014,1300,0
13397,4.1,37,500,1
13398,4.3,1902,400,3
13399,3.7,67,300,1
13400,3.1,68,550,1
13401,3.1,40,250,1
13402,3.6,75,600,1
13403,4.0,152,350,1
13404,4.2,1741,1400,3
13405,3.7,4652,2000,3
13406,4.0,169,1100,1
13407,3.8,172,550,1
13408,4.2,414,700,1
13409,4.2,1534,600,0
13410,4.3,164,800,1
13411,4.3,294,850,1
13412,3.9,1160,650,1
13413,4.1,2449,700,3
13414,4.1,811,800,1
13415,4.4,466,800,1
13416,4.1,450,650,1
13417,4.3,317,300,1
13418,4.5,941,200,1
13419,4.3,236,350,1
13420,3.9,118,800,1
13421,4.3,34,600,1
13422,3.1,117,200,1
13423,4.1,357,500,1
13424,3.7,107,500,1
13425,3.9,154,200,1
13426,3.9,164,400,1
13427,3.8,291,500,1
13428,3.7,73,250,1
13429,4.1,445,400,1
13430,4.0,98,200,1
13431,3.8,69,700,1
13432,3.8,63,600,1
13433,2.5,547,450,1
13434,3.8,87,250,1
13435,3.8,62,150,1
13436,2.6,56,500,1
13437,4.0,203,350,1
13438,3.7,48,400,1
13439,2.7,53,600,1
13440,2.4,221,550,1
13441,4.0,115,1000,1
13442,3.5,42,400,1
13443,3.6,54,400,1
13444,3.8,31,400,1
13445,3.7,126,500,1
13446,3.1,53,600,1
13447,3.8,65,550,1
13448,3.6,61,500,1
13449,4.0,40,300,1
13450,3.8,43,200,1
13451,3.8,35,200,1
13452,3.6,34,650,1
13453,4.0,157,300,1
13454,3.6,54,250,1
13455,3.4,9,800,1
13456,2.7,61,500,1
13457,3.8,63,500,1
13458,4.0,87,200,1
13459,4.0,138,800,1
13460,3.8,34,350,1
13461,4.0,126,900,1
13462,3.9,48,400,1
13463,4.1,76,450,1
13464,4.0,281,1500,0
13465,3.9,128,200,1
13466,4.4,2510,900,3
13467,3.8,187,500,1
13468,4.6,268,400,1
13469,4.2,2620,1300,3
13470,4.4,174,600,1
13471,4.5,2620,500,3
13472,4.6,834,400,1
13473,4.2,496,800,1
13474,4.3,450,400,1
13475,4.6,277,400,1
13476,4.2,1077,400,1
13477,4.1,61,450,1
13478,4.5,344,300,1
13479,4.3,1902,400,3
13480,4.2,1704,650,3
13481,4.1,240,400,1
13482,4.3,67,250,1
13483,4.8,189,400,1
13484,4.1,141,1200,0
13485,4.2,340,500,1
13486,4.2,180,350,1
13487,3.9,231,500,1
13488,3.9,128,200,1
13489,3.8,123,400,1
13490,4.0,152,350,1
13491,4.0,169,400,1
13492,4.0,211,200,1
13493,3.9,43,200,1
13494,4.2,53,400,1
13495,3.9,110,200,1
13496,4.4,149,350,1
13497,3.8,34,250,1
13498,4.1,145,200,1
13499,3.8,38,400,1
13500,3.8,433,800,1
13501,4.3,563,2000,0
13502,4.4,9079,600,2
13503,4.4,1225,800,0
13504,4.2,1534,600,0
13505,4.4,362,500,1
13506,4.1,1855,600,3
13507,4.3,190,400,1
13508,4.6,1026,550,1
13509,4.1,601,1100,0
13510,3.9,124,500,1
13511,4.0,151,1100,1
13512,4.1,313,650,1
13513,4.3,342,450,1
13514,4.5,493,500,1
13515,4.5,941,200,1
13516,4.1,192,300,1
13517,4.2,195,400,1
13518,4.0,69,400,1
13519,4.2,602,900,1
13520,3.9,140,200,1
13521,4.1,724,300,1
13522,4.0,366,300,1
13523,4.1,77,250,1
13524,4.4,103,700,1
13525,4.0,186,500,1
13526,4.2,448,300,1
13527,3.9,79,800,1
13528,4.0,100,150,1
13529,4.2,348,300,1
13530,3.8,291,500,1
13531,3.8,75,200,1
13532,3.5,98,400,1
13533,3.7,73,250,1
13534,4.1,445,400,1
13535,4.1,37,500,1
13536,3.8,63,600,1
13537,4.2,703,450,1
13538,4.1,511,500,1
13539,3.8,62,150,1
13540,4.0,275,500,1
13541,2.7,53,600,1
13542,4.3,169,450,1
13543,4.0,40,300,1
13544,4.0,157,300,1
13545,3.7,49,400,1
13546,4.0,76,500,1
13547,3.7,52,450,1
13548,4.0,208,200,1
13549,4.0,87,200,1
13550,3.8,69,700,1
13551,3.7,101,700,1
13552,2.6,56,500,1
13553,3.7,48,400,1
13554,4.5,733,1200,0
13555,4.2,2620,1300,3
13556,4.2,1754,1200,3
13557,4.7,10512,1400,2
13558,4.7,14710,900,2
13559,4.4,1569,2000,0
13560,4.5,3915,1000,3
13561,4.5,3163,1500,3
13562,4.6,2585,1300,3
13563,4.2,2369,1400,3
13564,4.5,3467,1300,3
13565,4.2,149,900,1
13566,4.8,467,2100,0
13567,4.5,3967,1600,3
13568,4.4,1567,700,0
13569,4.7,3215,750,3
13570,4.5,3845,800,3
13571,4.7,4442,1000,3
13572,4.9,2235,1500,3
13573,4.7,4860,1500,3
13574,4.3,114,1500,0
13575,4.6,4997,1800,3
13576,4.1,2733,1300,3
13577,4.4,7233,600,2
13578,4.5,1995,1400,3
13579,4.0,2159,1000,3
13580,4.1,1250,600,1
13581,4.3,2572,1200,3
13582,4.3,2304,800,3
13583,4.4,3674,1400,3
13584,4.4,174,600,1
13585,4.5,685,1400,0
13586,4.3,2873,600,3
13587,3.8,1161,650,1
13588,4.3,1807,900,3
13589,4.1,6943,750,2
13590,4.5,733,1200,0
13591,4.1,440,500,1
13592,4.1,1795,1000,3
13593,4.4,949,900,0
13594,4.1,1697,1200,3
13595,4.4,387,1500,0
13596,4.2,496,800,1
13597,4.3,1470,800,0
13598,4.1,1789,1200,3
13599,4.2,533,600,1
13600,4.3,341,800,1
13601,4.5,549,900,1
13602,4.5,208,800,1
13603,4.1,1570,750,0
13604,4.3,1593,550,3
13605,4.3,2248,1100,3
13606,4.2,676,650,1
13607,4.2,874,600,1
13608,4.1,222,600,1
13609,3.9,660,500,1
13610,4.1,1117,750,0
13611,4.4,326,1200,0
13612,4.0,784,800,1
13613,4.0,859,850,0
13614,4.2,1063,800,0
13615,3.9,150,1000,1
13616,4.2,344,700,1
13617,3.1,910,600,1
13618,3.7,259,750,1
13619,4.1,402,1200,0
13620,4.0,314,800,1
13621,4.2,1704,650,3
13622,4.1,1237,1500,0
13623,4.4,347,1000,1
13624,4.2,296,800,1
13625,3.8,473,500,1
13626,3.9,1142,500,1
13627,3.8,66,800,1
13628,4.1,141,1200,0
13629,3.6,73,700,1
13630,3.9,1389,1400,0
13631,3.9,485,700,1
13632,3.9,823,750,1
13633,3.9,590,1300,0
13634,3.9,782,750,1
13635,4.1,1003,700,1
13636,4.4,480,450,1
13637,4.1,183,150,1
13638,4.0,152,350,1
13639,4.0,236,800,1
13640,3.8,172,550,1
13641,4.0,201,800,1
13642,3.6,242,1000,1
13643,4.1,93,600,1
13644,3.7,382,600,1
13645,4.0,57,500,1
13646,3.8,47,600,1
13647,4.3,138,800,1
13648,3.8,149,600,1
13649,3.5,32,1000,1
13650,4.1,238,500,1
13651,3.9,626,600,1
13652,2.9,70,650,1
13653,3.6,207,500,1
13654,3.7,110,900,1
13655,4.2,414,700,1
13656,4.5,2620,500,3
13657,4.1,1227,400,1
13658,4.2,972,200,1
13659,4.3,995,350,1
13660,4.2,557,400,1
13661,4.2,52,200,1
13662,4.3,171,500,1
13663,4.3,246,600,1
13664,4.1,209,200,1
13665,3.7,219,600,1
13666,3.7,116,750,1
13667,3.8,76,500,1
13668,4.0,685,250,1
13669,3.8,295,500,1
13670,4.2,166,300,1
13671,3.9,41,250,1
13672,3.6,75,600,1
13673,3.8,140,200,1
13674,3.9,64,300,1
13675,3.8,89,300,1
13676,4.1,76,450,1
13677,4.1,205,250,1
13678,3.8,433,800,1
13679,4.3,563,2000,0
13680,4.6,4694,1500,3
13681,4.4,2362,1100,3
13682,4.6,7122,600,2
13683,4.6,6372,1600,2
13684,4.5,7854,1800,2
13685,4.3,217,1200,0
13686,4.4,373,1000,1
13687,4.4,9079,600,2
13688,4.7,3628,1600,3
13689,4.5,1889,1200,3
